name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
Jay Street Deli||3.0 star rating|restaurant|Delis|/biz/jay-street-deli-brooklyn|Downtown Brooklyn|11201|NY|443 Jay StBrooklyn, NY 11201|Brooklyn|US|
Wendy’s|(718) 434-7169|2.0 star rating|restaurant|Fast FoodBurgers|/biz/wendys-brooklyn-9|Flatlands, East Flatbush|11234|NY|1601 Utica AveBrooklyn, NY 11234|Brooklyn|US|
Elite Turkish Restaurant|||restaurant|Turkish|/biz/elite-turkish-restaurant-brooklyn|Dyker Heights, Borough Park|11220|NY|805 60th StBrooklyn, NY 11220|Brooklyn|US|
Seafood Hot Pot Buffet|(718) 833-7288|3.0 star rating|restaurant|SeafoodHot Pot|/biz/seafood-hot-pot-buffet-sunset-park|Dyker Heights, Sunset Park, Borough Park|11220|NY|5915 7th AveSunset Park, NY 11220|Brooklyn|US|
M & L Seafood Boutique|(347) 240-4950|2.5 star rating|restaurant|Seafood|/biz/m-and-l-seafood-boutique-crown-heights|Wingate, Crown Heights|11213|NY|352 Utica AveCrown Heights, NY 11213|Brooklyn|US|
Castle Hill’s Bar and Grill|(718) 771-3939||restaurant|BarsAmerican (New)|/biz/castle-hills-bar-and-grill-brooklyn|Crown Heights|11213|NY|1421 St Johns PlBrooklyn, NY 11213|Brooklyn|US|
Lucky Chan|(718) 613-1123|3.0 star rating|restaurant|Chinese|/biz/lucky-chan-brooklyn|Crown Heights|11213|NY|227 Albany AveBrooklyn, NY 11213|Brooklyn|US|
Negril West Indian Cuisine|(718) 495-4826|3.0 star rating|restaurant|Restaurants|/biz/negril-west-indian-cuisine-brooklyn|East Flatbush|11203|NY|841 Utica AvenueBrooklyn, NY 11203|Brooklyn|US|
Crown Fried Chicken|(718) 552-2923|5.0 star rating|restaurant|DinersAmerican (New)Chicken Wings|/biz/crown-fried-chicken-new-york-23|Cypress Hills|11208|NY|3229 Fulton StNew York, NY 11208|Brooklyn|US|
Kingston Pizza Kosher|(718) 773-7154|2.5 star rating|restaurant|PizzaKosher|/biz/kingston-pizza-kosher-brooklyn|Wingate, Crown Heights|11225|NY|395 Kingston AveBrooklyn, NY 11225|Brooklyn|US|
Popeye’s Chicken & Biscuits|(718) 852-7207|4.0 star rating|restaurant|SouthernFast Food|/biz/popeyes-chicken-and-biscuits-brooklyn|Downtown Brooklyn|11201|NY|52 Willoughby StreetBrooklyn, NY 11201|Brooklyn|US|
Crown Fried Chicken|(718) 552-2923||restaurant|Fast FoodChicken Wings|/biz/crown-fried-chicken-brooklyn-50|Cypress Hills|11208|NY|3229 Fulton StBrooklyn, NY 11208|Brooklyn|US|
Soulkofa|(718) 971-0147|4.0 star rating|restaurant|CaterersVeganSoul Food|/biz/soulkofa-brooklyn|Flatbush, Ditmas Park|11238|NY|761 Franklin AveBrooklyn, NY 11238|Brooklyn|US|
McDonald’s|(718) 647-7818|1.5 star rating|restaurant|BurgersFast Food|/biz/mcdonalds-brooklyn-39|East New York|11207|NY|2800 Atlantic AveBrooklyn, NY 11207|Brooklyn|US|
K & B Caribbean Kitchen|(718) 363-1118|4.0 star rating|restaurant|Caribbean|/biz/k-and-b-caribbean-kitchen-brooklyn|Crown Heights|11213|NY|268 Kingston AveBrooklyn, NY 11213|Brooklyn|US|
Halal Fried Chicken & Pizza|(347) 404-6843||restaurant|BurgersPizza|/biz/halal-fried-chicken-and-pizza-east-new-york|East New York|11207|NY|141 Pennsylvania AveEast New York, NY 11207|Brooklyn|US|
Basia’s Place|(718) 383-0276||restaurant|Restaurants|/biz/basias-place-brooklyn|Downtown Brooklyn|11201|NY|167 Nassau StBrooklyn, NY 11201|Brooklyn|US|
Fort Hamilton Community Club|(718) 630-4361|3.5 star rating|restaurant|American (Traditional)|/biz/fort-hamilton-community-club-bay-ridge|East New York|11208|NY|207 Sheridan LoopBay Ridge, NY 11208|Brooklyn|US|
Subway|(718) 484-7496|3.0 star rating|restaurant|SandwichesFast Food|/biz/subway-brooklyn-44|Prospect Lefferts Gardens, Crown Heights|11225|NY|1010 Nostrand AveBrooklyn, NY 11225|Brooklyn|US|
Tang Xuan|(917) 618-2766|3.5 star rating|restaurant|Chinese|/biz/tang-xuan-new-york|Dyker Heights, Borough Park|11220|NY|6301 8th AveNew York, NY 11220|Brooklyn|US|
Secrets|(917) 771-3906|1.0 star rating|restaurant|CaribbeanAmerican (Traditional)|/biz/secrets-brooklyn|Crown Heights|11216|NY|724 Nostrand AveBrooklyn, NY 11216|Brooklyn|US|
Super Taco|(718) 222-9350|2.5 star rating|restaurant|Mexican|/biz/super-taco-brooklyn|Downtown Brooklyn|11201|NY|54 Willoughby StBrooklyn, NY 11201|Brooklyn|US|
Hing Hung Kitchen|(718) 773-3076|3.5 star rating|restaurant|Chinese|/biz/hing-hung-kitchen-brooklyn|Crown Heights|11216|NY|619 Nostrand AveBrooklyn, NY 11216|Brooklyn|US|
Siu’s Chinese Restaurant|(718) 284-1133||restaurant|Chinese|/biz/sius-chinese-restaurant-brooklyn|East Flatbush|11203|NY|4324 Church AvenueBrooklyn, NY 11203|Brooklyn|US|
Crown Fried Chicken|(718) 467-7044|2.5 star rating|restaurant|Fast Food|/biz/crown-fried-chicken-brooklyn-5|Crown Heights|11216|NY|642 Nostrand AveBrooklyn, NY 11216|Brooklyn|US|
Best Wok No. 1|(718) 434-9785|4.5 star rating|restaurant|Chinese|/biz/best-wok-no-1-brooklyn|Flatlands, East Flatbush|11210|NY|3411 Ave HBrooklyn, NY 11210|Brooklyn|US|
Halal Cart||4.0 star rating|restaurant|Food StandsHalal|/biz/halal-cart-new-york-30|Downtown Brooklyn|11201|NY|Gallatin Pl & Fulton StNew York, NY 11201|Brooklyn|US|
Blimpie|(718) 254-0702|3.0 star rating|restaurant|Sandwiches|/biz/blimpie-brooklyn|Downtown Brooklyn|11201|NY|24 Willoughby StreetBrooklyn, NY 11201|Brooklyn|US|
New Asian Restaurant|(347) 533-9191|4.0 star rating|restaurant|Asian Fusion|/biz/new-asian-restaurant-new-york|Bedford Stuyvesant, Crown Heights|11216|NY|56 New York AveNew York, NY 11216|Brooklyn|US|
King Tai|(718) 513-1025|4.5 star rating|restaurant|BarsChineseAmerican (Traditional)|/biz/king-tai-brooklyn|Crown Heights|11216|NY|1095 Bergen StBrooklyn, NY 11216|Brooklyn|US|
Crown Fried Chicken|(718) 953-8487|4.0 star rating|restaurant|Fast FoodChicken Wings|/biz/crown-fried-chicken-brooklyn-11|Crown Heights|11225|NY|818 Franklin AveBrooklyn, NY 11225|Brooklyn|US|
McDonald’s|(718) 282-8100|2.0 star rating|restaurant|BurgersFast Food|/biz/mcdonalds-brooklyn-58|Crown Heights|11226|NY|57 Empire BlvdBrooklyn, NY 11226|Brooklyn|US|
Island Cuisine|(718) 345-1091|3.0 star rating|restaurant|Caribbean|/biz/island-cuisine-brooklyn|East Flatbush|11203|NY|817 Utica AveBrooklyn, NY 11203|Brooklyn|US|
Aden Deli Grocery|(718) 221-5393|5.0 star rating|restaurant|DelisSandwiches|/biz/aden-deli-grocery-brooklyn|Crown Heights|11225|NY|1649 Bedford AveBrooklyn, NY 11225|Brooklyn|US|
Yummy Chinese|(718) 238-2633|3.0 star rating|restaurant|Chinese|/biz/yummy-chinese-brooklyn|Bensonhurst, Dyker Heights|11228|NY|7910 13th AveBrooklyn, NY 11228|Brooklyn|US|
Checkers|(718) 287-1400|2.0 star rating|restaurant|BurgersFast Food|/biz/checkers-brooklyn-10|Crown Heights|11225|NY|43 Empire BlvdBrooklyn, NY 11225|Brooklyn|US|
New Number One Chinese Restaurant|(585) 442-3030|2.5 star rating|restaurant|Chinese|/biz/new-number-one-chinese-restaurant-rochester|Wingate, Weeksville, Crown Heights|14620|NY|1925 S AveRochester, NY 14620|Brooklyn|US|
A & A Grocery|(718) 346-8206|5.0 star rating|restaurant|Delis|/biz/a-and-a-grocery-brooklyn|East New York|11207|NY|532 Sutter AveBrooklyn, NY 11207|Brooklyn|US|
D Space Food||3.0 star rating|restaurant|Restaurants|/biz/d-space-food-brooklyn|DUMBO|11201|NY|72 Jay StBrooklyn, NY 11201|Brooklyn|US|
Brickhouse|(718) 759-1700|3.0 star rating|restaurant|American (Traditional)Pizza|/biz/brickhouse-new-york|Bensonhurst, Dyker Heights|11228|NY|8424 13th AveNew York, NY 11228|Brooklyn|US|
Brooklyn Jerk Center|(718) 940-9379|5.0 star rating|restaurant|Restaurants|/biz/brooklyn-jerk-center-brooklyn|East Flatbush|11203|NY|3523 Church AvenueBrooklyn, NY 11203|Brooklyn|US|
Curry Garden|(718) 576-6970|4.0 star rating|restaurant|Indian|/biz/curry-garden-brooklyn-3|Crown Heights|11216|NY|787 Prospect PlBrooklyn, NY 11216|Brooklyn|US|
Little Nica’|(646) 499-4331|4.0 star rating|restaurant|Street VendorsFood StandsLatin American|/biz/little-nica-dumbo|DUMBO|11201|NY|145 Front StDumbo, NY 11201|Brooklyn|US|
Saporita Pizza|(718) 643-7777|3.0 star rating|restaurant|Pizza|/biz/saporita-pizza-brooklyn|Downtown Brooklyn|11201|NY|27 Smith StBrooklyn, NY 11201|Brooklyn|US|
Yours & Mine Juice Ctr|(718) 363-7763|5.0 star rating|restaurant|Restaurants|/biz/yours-and-mine-juice-ctr-brooklyn|Wingate, Crown Heights|11213|NY|841 Empire BoulevardBrooklyn, NY 11213|Brooklyn|US|
Chili & Chilly|(718) 748-0398|3.0 star rating|restaurant|Chinese|/biz/chili-and-chilly-new-york|Dyker Heights, Borough Park|11220|NY|6303 8th AveNew York, NY 11220|Brooklyn|US|
Papa John’s Pizza|(718) 251-7272|3.0 star rating|restaurant|Pizza|/biz/papa-johns-pizza-brooklyn-110|East Flatbush|11236|NY|1701 Ralph AveBrooklyn, NY 11236|Brooklyn|US|
Rosco’s Pizza|(347) 955-4881|3.5 star rating|restaurant|Pizza|/biz/roscos-pizza-brooklyn-11|Crown Heights|11238|NY|685 Franklin AveBrooklyn, NY 11238|Brooklyn|US|
Roti-R-Us|(718) 676-1777|1.0 star rating|restaurant|Trinidadian|/biz/roti-r-us-new-york|East Flatbush|11210|NY|1493 Albany AveNew York, NY 11210|Brooklyn|US|
Zam’s|(718) 246-2599|3.0 star rating|restaurant|Sandwiches|/biz/zams-brooklyn|Downtown Brooklyn|11201|NY|415 Fulton StBrooklyn, NY 11201|Brooklyn|US|
China King|(718) 277-7113|3.5 star rating|restaurant|Chinese|/biz/china-king-brooklyn|East New York|11208|NY|2683 Pitkin AveBrooklyn, NY 11208|Brooklyn|US|
Jose O’Shea|(917) 281-5197|3.5 star rating|restaurant|MexicanPubs|/biz/jose-o-shea-downtown-brooklyn|Downtown Brooklyn|11201|NY|228 Duffield StDowntown Brooklyn, NY 11201|Brooklyn|US|
Boeuf & Bun|(718) 221-8900|3.5 star rating|restaurant|Burgers|/biz/boeuf-and-bun-crown-heights|Crown Heights|11213|NY|271 Kingston AveCrown Heights, NY 11213|Brooklyn|US|
Wendy’s|(718) 827-3408|2.0 star rating|restaurant|Fast FoodBurgers|/biz/wendys-brooklyn-15|East New York|11208|NY|3183 Atlantic AveBrooklyn, NY 11208|Brooklyn|US|
Bella Pizzeria Restaurant|(718) 624-3996|3.0 star rating|restaurant|Pizza|/biz/bella-pizzeria-restaurant-brooklyn|Downtown Brooklyn, Boerum Hill|11201|NY|40 Hoyt StBrooklyn, NY 11201|Brooklyn|US|
Kings Wok Restaurant|(718) 221-5866|3.5 star rating|restaurant|Chinese|/biz/kings-wok-restaurant-brooklyn|Crown Heights|11216|NY|1473 Bedford AveBrooklyn, NY 11216|Brooklyn|US|
White Castle|(718) 827-6057|3.0 star rating|restaurant|Fast FoodBurgers|/biz/white-castle-brooklyn-10|East New York|11208|NY|3101 Atlantic AveBrooklyn, NY 11208|Brooklyn|US|
Tony’s Pizzeria|(718) 444-9651|3.5 star rating|restaurant|Pizza|/biz/tonys-pizzeria-brooklyn-3|East Flatbush|11236|NY|1622 Ralph AveBrooklyn, NY 11236|Brooklyn|US|
99 Cent Fresh Hot Pizza|(718) 797-3841|3.5 star rating|restaurant|Pizza|/biz/99-cent-fresh-hot-pizza-new-york-2|Downtown Brooklyn|11201|NY|51 Willoughby StNew York, NY 11201|Brooklyn|US|
New Lian Xian Chinese Restaurant|(718) 346-2410|4.0 star rating|restaurant|Chinese|/biz/new-lian-xian-chinese-restaurant-brooklyn|East New York|11207|NY|587 Sutter AvenueBrooklyn, NY 11207|Brooklyn|US|
King Dragon|(718) 855-5188|3.5 star rating|restaurant|Restaurants|/biz/king-dragon-brooklyn|Downtown Brooklyn|11201|NY|406A Flatbush Avenue ExtBrooklyn, NY 11201|Brooklyn|US|
Peoples Healthy Eaters|(718) 928-7009|2.5 star rating|restaurant|Caribbean|/biz/peoples-healthy-eaters-brooklyn|Crown Heights|11213|NY|148  Utica AveBrooklyn, NY 11213|Brooklyn|US|
Amette Jamaican Cafe|(718) 222-8310|4.0 star rating|restaurant|Restaurants|/biz/amette-jamaican-cafe-brooklyn|Downtown Brooklyn|11201|NY|192 Duffield StBrooklyn, NY 11201|Brooklyn|US|
Ming Hui Snack Inc|(718) 567-7789|4.0 star rating|restaurant|Chinese|/biz/ming-hui-snack-inc-sunset-park|Dyker Heights, Sunset Park, Borough Park|11220|NY|5919 7th AveSunset Park, NY 11220|Brooklyn|US|
Downtown Gourmet Deli|(718) 852-3727|5.0 star rating|restaurant|Convenience StoresDelis|/biz/downtown-gourmet-deli-brooklyn|Downtown Brooklyn, Boerum Hill|11217|NY|68 Bond StBrooklyn, NY 11217|Brooklyn|US|
Red Hills Rd|(718) 484-2200|5.0 star rating|restaurant|CaribbeanItalian|/biz/red-hills-rd-new-york-2|East Flatbush|11203|NY|5422 Church AveNew York, NY 11203|Brooklyn|US|
Blake International Restaurant|(718) 287-1462|3.5 star rating|restaurant|Caribbean|/biz/blake-international-restaurant-brooklyn|East Flatbush|11203|NY|4311 Church AveBrooklyn, NY 11203|Brooklyn|US|
Azteca Maya|(718) 235-0205|4.5 star rating|restaurant|Latin AmericanMexican|/biz/azteca-maya-brooklyn|Cypress Hills|11208|NY|430 Ridgewood AveBrooklyn, NY 11208|Brooklyn|US|
Crown Fried Chicken|(347) 787-0663|4.0 star rating|restaurant|Chicken Wings|/biz/crown-fried-chicken-brooklyn-29|East Flatbush|11203|NY|793 Utica AveBrooklyn, NY 11203|Brooklyn|US|
Rosa Pizzeria|(718) 621-6966|3.5 star rating|restaurant|Pizza|/biz/rosa-pizzeria-brooklyn|Bensonhurst, Dyker Heights|11228|NY|7623 13th AveBrooklyn, NY 11228|Brooklyn|US|
Wing Hing Chinese Restaurant|(718) 953-5152|3.5 star rating|restaurant|Restaurants|/biz/wing-hing-chinese-restaurant-brooklyn|Crown Heights|11225|NY|312 Rogers AvenueBrooklyn, NY 11225|Brooklyn|US|
Best Bites|(718) 462-3842|2.5 star rating|restaurant|Caribbean|/biz/best-bites-brooklyn|East Flatbush|11203|NY|4601 Church AveBrooklyn, NY 11203|Brooklyn|US|
New Peking House|(718) 827-5016|3.5 star rating|restaurant|Chinese|/biz/new-peking-house-brooklyn|Cypress Hills|11208|NY|3408 Fulton StBrooklyn, NY 11208|Brooklyn|US|
New Spring Garden|(718) 342-4865|3.5 star rating|restaurant|Restaurants|/biz/new-spring-garden-brooklyn|East New York|11207|NY|2689 Atlantic AvenueBrooklyn, NY 11207|Brooklyn|US|
Jen’s Roti Shop|(718) 282-5682|5.0 star rating|restaurant|Indian|/biz/jens-roti-shop-flatbush-ditmas-park|Flatbush, Ditmas Park|11226|NY|1081 Flatbush AveFlatbush - Ditmas Park, NY 11226|Brooklyn|US|
Pj’s Restaurant|(718) 363-2450|3.0 star rating|restaurant|American (New)|/biz/pjs-restaurant-brooklyn|Crown Heights|11213|NY|1339 St. Johns PlBrooklyn, NY 11213|Brooklyn|US|
Vee’s Restaurant|(718) 363-3826|2.0 star rating|restaurant|Caribbean|/biz/vees-restaurant-brooklyn|Crown Heights|11225|NY|967 Nostrand AveBrooklyn, NY 11225|Brooklyn|US|
Tantz On The Go|(347) 249-2602|3.0 star rating|restaurant|Food TrucksCaribbean|/biz/tantz-on-the-go-brooklyn|East Flatbush|11203|NY|389 E 56th StBrooklyn, NY 11203|Brooklyn|US|
Lincoln Place Deli Corporation|(718) 783-0700|3.5 star rating|restaurant|DelisSandwiches|/biz/lincoln-place-deli-corporation-brooklyn|Crown Heights|11238|NY|461 Lincoln PlBrooklyn, NY 11238|Brooklyn|US|
ORBS Restaurant & Bar|(585) 471-8569|4.0 star rating|restaurant|Cocktail BarsAmerican (New)Italian|/biz/orbs-restaurant-and-bar-rochester-7|Remsen Village, Crown Heights|14620|NY|758 S AveRochester, NY 14620|Brooklyn|US|
Four Seasons Jamaican Restaurant|(718) 363-0880|4.0 star rating|restaurant|Caribbean|/biz/four-seasons-jamaican-restaurant-brooklyn|Crown Heights|11225|NY|896 Nostrand AveBrooklyn, NY 11225|Brooklyn|US|
Danish Athletic Club|(718) 748-7844|4.0 star rating|restaurant|Restaurants|/biz/danish-athletic-club-brooklyn|Dyker Heights|11220|NY|741 65th StBrooklyn, NY 11220|Brooklyn|US|
Happy Wok Chinese Restaurant|(718) 622-3396|3.0 star rating|restaurant|Chinese|/biz/happy-wok-chinese-restaurant-brooklyn|Crown Heights|11238|NY|762 Franklin AveBrooklyn, NY 11238|Brooklyn|US|
Dany’s Pizza Restaurant|(718) 647-7042|4.0 star rating|restaurant|Pizza|/biz/danys-pizza-restaurant-brooklyn|Cypress Hills|11208|NY|956 Jamaica AveBrooklyn, NY 11208|Brooklyn|US|
Slong Mini Shabu Shabu|(718) 567-7683|3.5 star rating|restaurant|Hot Pot|/biz/slong-mini-shabu-shabu-new-york|Dyker Heights, Borough Park|11220|NY|731 61st StNew York, NY 11220|Brooklyn|US|
Gino’s Cucina & Brick Oven Pizza|(718) 857-7100|2.5 star rating|restaurant|PizzaItalian|/biz/ginos-cucina-and-brick-oven-pizza-brooklyn|Crown Heights, Prospect Heights|11238|NY|723 Washington AveBrooklyn, NY 11238|Brooklyn|US|
Kingston Pizza|(718) 774-7665|2.5 star rating|restaurant|Pizza|/biz/kingston-pizza-brooklyn|Crown Heights|11213|NY|259 Kingston AveBrooklyn, NY 11213|Brooklyn|US|
Good Taste Chinese Restaurant|(718) 221-1112|3.0 star rating|restaurant|Chinese|/biz/good-taste-chinese-restaurant-brooklyn-2|Crown Heights|11213|NY|235 Kingston AveBrooklyn, NY 11213|Brooklyn|US|
Old Fulton Restaurant|(718) 797-9595|2.5 star rating|restaurant|Mediterranean|/biz/old-fulton-restaurant-brooklyn|DUMBO|11201|NY|7 Old Fulton StBrooklyn, NY 11201|Brooklyn|US|
Empire Grill|(718) 221-8597|2.5 star rating|restaurant|Kosher|/biz/empire-grill-brooklyn|Wingate, Crown Heights|11213|NY|597 Empire BlvdBrooklyn, NY 11213|Brooklyn|US|
Bombay Curry|(718) 484-2475|2.5 star rating|restaurant|Indian|/biz/bombay-curry-brooklyn-4|Bedford Stuyvesant, Crown Heights|11216|NY|525 Nostrand AveBrooklyn, NY 11216|Brooklyn|US|
Happy Garden|(718) 467-6618|3.0 star rating|restaurant|Restaurants|/biz/happy-garden-brooklyn|Wingate, Crown Heights|11213|NY|370 Utica AvenueBrooklyn, NY 11213|Brooklyn|US|
Subway|(718) 277-7771|3.0 star rating|restaurant|Fast FoodSandwiches|/biz/subway-brooklyn-39|East New York|11207|NY|2789 Atlantic AveBrooklyn, NY 11207|Brooklyn|US|
Super Taco Plus|(718) 222-0086|3.0 star rating|restaurant|Mexican|/biz/super-taco-plus-brooklyn|Downtown Brooklyn|11226|NY|51B Willoughby StBrooklyn, NY 11226|Brooklyn|US|
Max’s Deli|(347) 318-3151|4.0 star rating|restaurant|Delis|/biz/maxs-deli-brooklyn|East New York|11208|NY|2623 Atlantic AveBrooklyn, NY 11208|Brooklyn|US|
Tropical Paradise Restaurant & Bakery|(718) 629-3500|2.5 star rating|restaurant|American (New)|/biz/tropical-paradise-restaurant-and-bakery-brooklyn|East Flatbush|11203|NY|1252 Utica AveBrooklyn, NY 11203|Brooklyn|US|
U & Me Cafe|(718) 630-1388|2.0 star rating|restaurant|Chinese|/biz/u-and-me-cafe-brooklyn|Dyker Heights, Borough Park|11220|NY|6201 8th AveBrooklyn, NY 11220|Brooklyn|US|
Metro Deli|(718) 855-2244|3.5 star rating|restaurant|Delis|/biz/metro-deli-brooklyn|Downtown Brooklyn|11201|NY|115 Willoughby StBrooklyn, NY 11201|Brooklyn|US|
New Wah On Restaurant|(718) 348-1730|3.5 star rating|restaurant|Chinese|/biz/new-wah-on-restaurant-brooklyn|East New York|11208|NY|986 Sutter AveBrooklyn, NY 11208|Brooklyn|US|
Seattle’s Best Coffee|(718) 522-6800|3.0 star rating|restaurant|CafesCoffee & Tea|/biz/seattles-best-coffee-brooklyn|Downtown Brooklyn, Boerum Hill|11217|NY|253 Livingston StBrooklyn, NY 11217|Brooklyn|US|
The Plant|(718) 722-7541|3.0 star rating|restaurant|Restaurants|/biz/the-plant-brooklyn|DUMBO|11201|NY|25 Jay StreetBrooklyn, NY 11201|Brooklyn|US|
Blend Salad & Juice Bar|(718) 232-5300|5.0 star rating|restaurant|SaladJuice Bars & Smoothies|/biz/blend-salad-and-juice-bar-brooklyn|Bensonhurst, Dyker Heights|11228|NY|1310 78th StBrooklyn, NY 11228|Brooklyn|US|
Hale & Hearty|(347) 889-5258|3.0 star rating|restaurant|SoupSandwiches|/biz/hale-and-hearty-downtown-brooklyn|Downtown Brooklyn|11201|NY|2 Metrotech CtrDowntown Brooklyn, NY 11201|Brooklyn|US|
Popeye’s Chicken & Biscuits|(718) 827-7712|3.0 star rating|restaurant|Cajun/CreoleFast FoodChicken Wings|/biz/popeyes-chicken-and-biscuits-brooklyn-11|East New York|11208|NY|624 S Conduit AveBrooklyn, NY 11208|Brooklyn|US|
Jenny’s Coffee Shop|(718) 604-9376|3.0 star rating|restaurant|SpanishLatin AmericanEthnic Food|/biz/jennys-coffee-shop-brooklyn|Crown Heights|11213|NY|233 Kingston AveBrooklyn, NY 11213|Brooklyn|US|
Joy Garden|(718) 385-2288|5.0 star rating|restaurant|American (New)|/biz/joy-garden-brooklyn|East New York|11207|NY|482 Riverdale AvenueBrooklyn, NY 11207|Brooklyn|US|
Sea For A Change|(718) 484-8923|3.5 star rating|restaurant|American (New)|/biz/sea-for-a-change-new-york|East New York|11208|NY|2687 Pitkin AveNew York, NY 11208|Brooklyn|US|
Samuels Top Ranking Fish And Chips||5.0 star rating|restaurant|CaribbeanFish & Chips|/biz/samuels-top-ranking-fish-and-chips-east-flatbush|East Flatbush|11203|NY|3315 Church AveEast Flatbush, NY 11203|Brooklyn|US|
Fancy Bites||5.0 star rating|restaurant|Coffee & TeaSandwiches|/biz/fancy-bites-brooklyn|Bensonhurst, Dyker Heights|11228|NY|7518 13th AveBrooklyn, NY 11228|Brooklyn|US|
Taste of China|(718) 256-0101|2.5 star rating|restaurant|Chinese|/biz/taste-of-china-brooklyn-2|Bensonhurst, Dyker Heights|11228|NY|7801 13th AveBrooklyn, NY 11228|Brooklyn|US|
Au Bon Pain|(718) 624-3833|2.5 star rating|restaurant|SandwichesBakeries|/biz/au-bon-pain-brooklyn-2|Downtown Brooklyn|11201|NY|1 Metrotech CtrBrooklyn, NY 11201|Brooklyn|US|
Delroy S Cafe|(347) 770-9300|3.5 star rating|restaurant|Cafes|/biz/delroy-s-cafe-brooklyn|Flatbush, Ditmas Park|11226|NY|14 Duryea PlBrooklyn, NY 11226|Brooklyn|US|
Golden Krust|(718) 773-8200|3.5 star rating|restaurant|CaribbeanBakeries|/biz/golden-krust-crown-heights|Crown Heights|11213|NY|1706 Atlantic AveCrown Heights, NY 11213|Brooklyn|US|
Sally’s West Indian Restaurant III|(718) 451-5271|3.0 star rating|restaurant|Restaurants|/biz/sallys-west-indian-restaurant-iii-brooklyn|East Flatbush|11236|NY|1574 Ralph AvenueBrooklyn, NY 11236|Brooklyn|US|
My Cousin’s Place|(718) 363-3111|4.0 star rating|restaurant|Sandwiches|/biz/my-cousins-place-brooklyn|Crown Heights|11216|NY|100 Kingston AveBrooklyn, NY 11216|Brooklyn|US|
D Ital Shak Health Food Restaurant & Bakery|(718) 756-6557|4.0 star rating|restaurant|RestaurantsBakeries|/biz/d-ital-shak-health-food-restaurant-and-bakery-brooklyn|Crown Heights|11225|NY|989 Nostrand AveBrooklyn, NY 11225|Brooklyn|US|
Dragon House|(718) 398-6968|4.0 star rating|restaurant|Chinese|/biz/dragon-house-brooklyn|Crown Heights, Prospect Heights|11238|NY|803A Washington AveBrooklyn, NY 11238|Brooklyn|US|
Cocks Restaurant|(718) 771-8933|3.5 star rating|restaurant|Caribbean|/biz/cocks-restaurant-brooklyn|Crown Heights|11216|NY|806 Nostrand AveBrooklyn, NY 11216|Brooklyn|US|
Red Mist Hookah Lounge & Cafe|(718) 576-6969|3.5 star rating|restaurant|Hookah BarsIndian|/biz/red-mist-hookah-lounge-and-cafe-brooklyn|Flatbush, Ditmas Park|11218|NY|569 Coney Island AveBrooklyn, NY 11218|Brooklyn|US|
Sky Line Deli|(718) 522-1963|3.0 star rating|restaurant|Delis|/biz/sky-line-deli-brooklyn-2|Downtown Brooklyn|11201|NY|64 Willoughby StBrooklyn, NY 11201|Brooklyn|US|
New Belachan Restaurant|(718) 492-9088|2.5 star rating|restaurant|Malaysian|/biz/new-belachan-restaurant-brooklyn|Dyker Heights, Borough Park|11220|NY|5918 8th AveBrooklyn, NY 11220|Brooklyn|US|
Atrium|(718) 858-1095|3.0 star rating|restaurant|French|/biz/atrium-new-york-4|DUMBO|11201|NY|15 Main StNew York, NY 11201|Brooklyn|US|
The Gallery|(718) 797-1695|2.5 star rating|restaurant|American (New)Venues & Event SpacesCaterers|/biz/the-gallery-brooklyn-2|DUMBO|11201|NY|108 Jay StBrooklyn, NY 11201|Brooklyn|US|
Roomr Coffee Lounge|(718) 858-9800|4.5 star rating|restaurant|Coffee & TeaCreperies|/biz/roomr-coffee-lounge-fulton-ferry-district|DUMBO|11201|NY|17 Old Fulton StFulton Ferry District, NY 11201|Brooklyn|US|
Lulu Bagels||4.0 star rating|restaurant|DelisBagels|/biz/lulu-bagels-crown-heights|Crown Heights|11216|NY|816 Nostrand AveCrown Heights, NY 11216|Brooklyn|US|
New No 1 Chinese Restaurant|(718) 399-7611|3.5 star rating|restaurant|Chinese|/biz/new-no-1-chinese-restaurant-brooklyn|Crown Heights, Prospect Heights|11238|NY|770 Washington AveBrooklyn, NY 11238|Brooklyn|US|
Fortune Cookie Open Kitchen|(718) 680-0606|3.0 star rating|restaurant|ChineseSushi Bars|/biz/fortune-cookie-open-kitchen-brooklyn|Bensonhurst, Dyker Heights|11228|NY|7604 13th AveBrooklyn, NY 11228|Brooklyn|US|
La Sorrentina Ristorante|(718) 680-9299|3.0 star rating|restaurant|Italian|/biz/la-sorrentina-ristorante-brooklyn|Dyker Heights|11219|NY|6522 11th AveBrooklyn, NY 11219|Brooklyn|US|
Billy’s Pizza Pasta|(718) 245-1777|2.5 star rating|restaurant|Pizza|/biz/billys-pizza-pasta-brooklyn-2|Crown Heights|11225|NY|1626A Bedford AveBrooklyn, NY 11225|Brooklyn|US|
No. 7 Subs|(917) 618-4399|3.5 star rating|restaurant|Sandwiches|/biz/no-7-subs-brooklyn|DUMBO|11201|NY|11 Water StBrooklyn, NY 11201|Brooklyn|US|
Island Cz Cafe|(718) 576-6700|3.0 star rating|restaurant|Caribbean|/biz/island-cz-cafe-crown-heights|Crown Heights|11238|NY|743 Franklin AveCrown Heights, NY 11238|Brooklyn|US|
