name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
Quesadilla Stand||4.5 star rating|restaurant|Mexican|/biz/quesadilla-stand-new-york|East Harlem|10029|NY|E 116th StNew York, NY 10029|Manhattan|US|
Xing Wong BBQ|(212) 779-8899|3.0 star rating|restaurant|Chinese|/biz/xing-wong-bbq-new-york|Lower East Side, Chinatown|10002|NY|89 E BroadwayNew York, NY 10002|Manhattan|US|
388 Cafe & Deli Inc|(212) 219-1318|3.5 star rating|restaurant|CafesDelis|/biz/388-cafe-and-deli-inc-new-york-2|Lower East Side, Chinatown|10002|NY|3 Eldridge StNew York, NY 10002|Manhattan|US|
Empire Corner II|(212) 410-5756|3.5 star rating|restaurant|Chinese|/biz/empire-corner-ii-new-york|East Harlem|10029|NY|1415 5th AveNew York, NY 10029|Manhattan|US|
Salsa De Soul|(646) 861-3444|5.0 star rating|restaurant|Spanish|/biz/salsa-de-soul-manhattan|East Harlem|10029|NY|2252 1st AveManhattan, NY 10029|Manhattan|US|
Lenny’s|(646) 861-1220|3.0 star rating|restaurant|SaladSoupSandwiches|/biz/lennys-new-york-21|TriBeCa, Civic Center|10007|NY|25 Park PlNew York, NY 10007|Manhattan|US|
Golden Taste Restaurant|(212) 571-3888|3.5 star rating|restaurant|Chinese|/biz/golden-taste-restaurant-new-york|Chinatown|10013|NY|42 BoweryNew York, NY 10013|Manhattan|US|
La Isla Restaurant|(212) 534-0002|4.0 star rating|restaurant|Latin American|/biz/la-isla-restaurant-new-york|East Harlem|10029|NY|1883 3rd AveNew York, NY 10029|Manhattan|US|
Kennedy Fried Chicken|(212) 722-5420|4.0 star rating|restaurant|Chicken WingsFast Food|/biz/kennedy-fried-chicken-manhattan|East Harlem|10035|NY|2232 3rd AveManhattan, NY 10035|Manhattan|US|
Carol’s Bun|(212) 566-0203|3.5 star rating|restaurant|Chinese|/biz/carols-bun-new-york-3|Lower East Side, Chinatown|10002|NY|139 E BroadwayNew York, NY 10002|Manhattan|US|
Caffe Napoli|(212) 226-8705|2.5 star rating|restaurant|Italian|/biz/caffe-napoli-new-york-2|Little Italy, Chinatown|10013|NY|191 Hester StNew York, NY 10013|Manhattan|US|
Long Xin Restaurant||4.0 star rating|restaurant|Chinese|/biz/long-xin-restaurant-manhattan|Lower East Side, Chinatown|10002|NY|50 Eldridge StManhattan, NY 10002|Manhattan|US|
White Castle|(212) 876-6737|3.0 star rating|restaurant|Fast FoodBurgers|/biz/white-castle-new-york-7|East Harlem|10029|NY|351 E 103rd StNew York, NY 10029|Manhattan|US|
Sam’s|(212) 964-6418|3.5 star rating|restaurant|Delis|/biz/sams-new-york|Chinatown, Civic Center|10013|NY|30 Mulberry StNew York, NY 10013|Manhattan|US|
Pret A Manger|(212) 457-3115|4.0 star rating|restaurant|SoupSandwichesSalad|/biz/pret-a-manger-new-york-64|Chinatown, Civic Center|10007|NY|319 BroadwayNew York, NY 10007|Manhattan|US|
Chickpea|(212) 410-6600|3.5 star rating|restaurant|Middle Eastern|/biz/chickpea-new-york-7|East Harlem|10029|NY|1413 Madison AveNew York, NY 10029|Manhattan|US|
Chipotle Mexican Grill|(212) 385-3506|3.0 star rating|restaurant|MexicanFast Food|/biz/chipotle-mexican-grill-new-york-40|Chinatown, TriBeCa, Civic Center|10007|NY|281 BroadwayNew York, NY 10007|Manhattan|US|
El Taco Ranchero||5.0 star rating|restaurant|MexicanFood Stands|/biz/el-taco-ranchero-manhattan|East Harlem|10035|NY|E 118th St and 3rd AveManhattan, NY 10035|Manhattan|US|
XO Taste|(212) 343-8339|3.0 star rating|restaurant|Chinese|/biz/xo-taste-new-york|Little Italy, Chinatown|10013|NY|41 Elizabeth StNew York, NY 10013|Manhattan|US|
Nha Trang One|(212) 233-5948|3.5 star rating|restaurant|Vietnamese|/biz/nha-trang-one-new-york|Chinatown|10013|NY|87 Baxter StNew York, NY 10013|Manhattan|US|
Canton Kitchen|(212) 343-2623|3.5 star rating|restaurant|Comfort FoodCantonese|/biz/canton-kitchen-new-york|Little Italy, Chinatown|10013|NY|171 Hester StNew York, NY 10013|Manhattan|US|
East Harlem Empanada Lady||4.5 star rating|restaurant|Ethnic FoodFood Stands|/biz/east-harlem-empanada-lady-new-york|East Harlem|10029|NY|Madison AveNew York, NY 10029|Manhattan|US|
Mojito’s|(212) 828-8635|3.0 star rating|restaurant|Mexican|/biz/mojitos-new-york|East Harlem|10029|NY|227 E 116 StNew York, NY 10029|Manhattan|US|
Milano Pizzeria|(212) 996-5141|4.5 star rating|restaurant|Pizza|/biz/milano-pizzeria-new-york|East Harlem|10029|NY|2255 2nd AveNew York, NY 10029|Manhattan|US|
Salgados New York Petisco Brazuca|(631) 482-6603|5.0 star rating|restaurant|Brazilian|/biz/salgados-new-york-petisco-brazuca-manhattan-2|East Harlem|10029|NY|1623 Lexington AveManhattan, NY 10029|Manhattan|US|
Tribeca Taco Truck||5.0 star rating|restaurant|Food Stands|/biz/tribeca-taco-truck-manhattan-2|Chinatown, Civic Center|10013|NY|333 BroadwayManhattan, NY 10013|Manhattan|US|
Panda Dumpling House|(212) 625-1115|4.0 star rating|restaurant|Dim Sum|/biz/panda-dumpling-house-new-york-2|Lower East Side, Chinatown|10002|NY|107 Hester StNew York, NY 10002|Manhattan|US|
Ocelotl Diner A La Mexicana|(212) 369-2727|4.0 star rating|restaurant|Mexican|/biz/ocelotl-diner-a-la-mexicana-new-york|East Harlem|10029|NY|2247 1st AveNew York, NY 10029|Manhattan|US|
Denny’s|(212) 566-5500|2.5 star rating|restaurant|Diners|/biz/dennys-new-york|Civic Center, Financial District|10038|NY|150 Nassau StManhattan, NY 10038|Manhattan|US|
Manna’s Restaurant|(212) 360-4975|3.5 star rating|restaurant|BarbequeSoul Food|/biz/mannas-restaurant-new-york-3|East Harlem|10035|NY|54 E 125th StNew York, NY 10035|Manhattan|US|
Sam’s Famous Pizza|(212) 348-9437|3.5 star rating|restaurant|Pizza|/biz/sams-famous-pizza-new-york|East Harlem|10029|NY|150 E 116th StNew York, NY 10029|Manhattan|US|
Pasteur Grill and Noodles|(212) 608-3656|3.5 star rating|restaurant|Vietnamese|/biz/pasteur-grill-and-noodles-new-york|Chinatown|10013|NY|85 Baxter StNew York, NY 10013|Manhattan|US|
Jupioca|(212) 574-4849|4.0 star rating|restaurant|Juice Bars & SmoothiesBubble TeaCafes|/biz/jupioca-new-york|TriBeCa, Civic Center|10007|NY|113 Church StNew York, NY 10007|Manhattan|US|
Lemon Life|(212) 369-2886|3.5 star rating|restaurant|Sushi Bars|/biz/lemon-life-new-york|East Harlem|10029|NY|225 E 110th StNew York, NY 10029|Manhattan|US|
Wimpy’s IV|(212) 348-4252|3.5 star rating|restaurant|BurgersBreakfast & Brunch|/biz/wimpys-iv-new-york|East Harlem|10029|NY|1634 Madison AveNew York, NY 10029|Manhattan|US|
Chinatown||4.0 star rating|restaurant|Chinese|/biz/chinatown-new-york-5|Chinatown|10013|NY|Canal Street and BoweryNew York, NY 10013|Manhattan|US|
Amazing 66|(212) 334-0099|3.5 star rating|restaurant|Cantonese|/biz/amazing-66-new-york|Chinatown|10013|NY|66 Mott StNew York, NY 10013|Manhattan|US|
Ken’s Asian Taste|(212) 608-0806|3.5 star rating|restaurant|Chinese|/biz/kens-asian-taste-new-york|Chinatown|10013|NY|40 BoweryNew York, NY 10013|Manhattan|US|
El Aguila|(212) 410-2450|3.5 star rating|restaurant|Mexican|/biz/el-aguila-new-york|East Harlem|10029|NY|137 E 116th StNew York, NY 10029|Manhattan|US|
Sunshine 27|(212) 374-1319|3.5 star rating|restaurant|Dim SumCantonese|/biz/sunshine-27-new-york|Chinatown|10013|NY|46 BoweryNew York, NY 10013|Manhattan|US|
Royal Seafood Restaurant|(212) 219-2338|3.0 star rating|restaurant|Dim SumSeafood|/biz/royal-seafood-restaurant-new-york|Little Italy, Chinatown|10013|NY|103 Mott StNew York, NY 10013|Manhattan|US|
Pee Dee Steak House|(212) 996-3300|3.5 star rating|restaurant|SeafoodSteakhouses|/biz/pee-dee-steak-house-new-york|East Harlem|10029|NY|2006 3rd AveNew York, NY 10029|Manhattan|US|
La Fonda|(212) 410-7292|3.0 star rating|restaurant|Latin AmericanSpanishPuerto Rican|/biz/la-fonda-new-york|East Harlem|10029|NY|169 E 106th StNew York, NY 10029|Manhattan|US|
Piatto d’Oro|(212) 722-7220|4.0 star rating|restaurant|Italian|/biz/piatto-d-oro-new-york-2|East Harlem|10035|NY|1 E 118th StNew York, NY 10035|Manhattan|US|
Chatham Square Restaurant|(212) 587-8800|3.5 star rating|restaurant|Dim SumCantonese|/biz/chatham-square-restaurant-new-york|Chinatown, Civic Center|10038|NY|6 Chatham SqNew York, NY 10038|Manhattan|US|
Bangal Curry|(212) 267-8342|3.5 star rating|restaurant|Indian|/biz/bangal-curry-new-york-3|TriBeCa, Civic Center|10007|NY|111 Church StNew York, NY 10007|Manhattan|US|
Fried Dumpling|(212) 693-1060|4.0 star rating|restaurant|Chinese|/biz/fried-dumpling-new-york|Chinatown, Civic Center|10013|NY|106 Mosco StNew York, NY 10013|Manhattan|US|
Q & N Foods|(212) 860-2021|4.0 star rating|restaurant|Convenience StoresDelis|/biz/q-and-n-foods-new-york|East Harlem|10035|NY|107 E 125th StNew York, NY 10035|Manhattan|US|
La Nostra Pizzeria|(212) 360-7453|4.0 star rating|restaurant|Pizza|/biz/la-nostra-pizzeria-new-york|East Harlem|10029|NY|2146 2nd AveNew York, NY 10029|Manhattan|US|
Sun Cafe|(212) 608-3822|3.5 star rating|restaurant|Japanese|/biz/sun-cafe-new-york|TriBeCa, Civic Center|10007|NY|67 Reade StNew York, NY 10007|Manhattan|US|
Buona Notte|(212) 965-1111|3.5 star rating|restaurant|Italian|/biz/buona-notte-new-york|Little Italy, Chinatown|10013|NY|120 Mulberry StNew York, NY 10013|Manhattan|US|
Rice Noodle Cart||4.5 star rating|restaurant|Chinese|/biz/rice-noodle-cart-manhattan|Little Italy, Chinatown|10013|NY|Corner of Hester Street and Mott StreetManhattan, NY 10013|Manhattan|US|
Famous Famiglia Pizzeria|(212) 996-9797|3.5 star rating|restaurant|PizzaItalian|/biz/famous-famiglia-pizzeria-new-york-6|East Harlem|10029|NY|1398 Madison AveNew York, NY 10029|Manhattan|US|
My NY Bakery Cafe|(212) 722-7383|3.5 star rating|restaurant|CafesBakeries|/biz/my-ny-bakery-cafe-new-york-2|East Harlem|10029|NY|1565 Lexington AveNew York, NY 10029|Manhattan|US|
Oriental Garden Restaurant|(212) 619-0085|3.5 star rating|restaurant|Dim SumSeafoodCantonese|/biz/oriental-garden-restaurant-new-york|Chinatown|10013|NY|14 Elizabeth StNew York, NY 10013|Manhattan|US|
El Paso Taqueria|(212) 996-1739|3.0 star rating|restaurant|Mexican|/biz/el-paso-taqueria-new-york-3|East Harlem|10029|NY|64 E 97th StNew York, NY 10029|Manhattan|US|
456 Shanghai Cuisine|(212) 964-0003|3.5 star rating|restaurant|Shanghainese|/biz/456-shanghai-cuisine-new-york|Chinatown|10013|NY|69 Mott StNew York, NY 10013|Manhattan|US|
Piatto D’Oro|(212) 828-2929|4.0 star rating|restaurant|PizzaItalian|/biz/piatto-d-oro-new-york|East Harlem|10029|NY|349 E 109th StNew York, NY 10029|Manhattan|US|
Triple A Restaurant|(212) 410-6950|3.5 star rating|restaurant|Diners|/biz/triple-a-restaurant-new-york|East Harlem|10029|NY|2061 2nd AveNew York, NY 10029|Manhattan|US|
Joey’s Pepperoni Pizza|(212) 219-3555|4.0 star rating|restaurant|Pizza|/biz/joeys-pepperoni-pizza-new-york-3|Chinatown, TriBeCa|10013|NY|381 BroadwayNew York, NY 10013|Manhattan|US|
Elevate Restaurant & Lounge|(646) 329-3416|3.5 star rating|restaurant|CafesAmerican (Traditional)|/biz/elevate-restaurant-and-lounge-new-york-3|Lower East Side, Chinatown|10002|NY|93 BoweryNew York, NY 10002|Manhattan|US|
Winston and Tee Jerk Chicken and Carribean Cuisine|(212) 860-6831|3.5 star rating|restaurant|CaribbeanChicken Wings|/biz/winston-and-tee-jerk-chicken-and-carribean-cuisine-new-york|East Harlem|10128|NY|1257 Park AveNew York, NY 10128|Manhattan|US|
The Kiosk|(212) 348-9010|3.5 star rating|restaurant|Tapas/Small PlatesHookah Bars|/biz/the-kiosk-new-york|East Harlem|10029|NY|80 E 116th StNew York, NY 10029|Manhattan|US|
Flaming Kitchen|(212) 925-8083|3.5 star rating|restaurant|Chinese|/biz/flaming-kitchen-new-york-2|Lower East Side, Chinatown|10002|NY|97 Bowery StNew York, NY 10002|Manhattan|US|
Yee Li Restaurant|(212) 219-3686|3.5 star rating|restaurant|Chinese|/biz/yee-li-restaurant-new-york|Chinatown|10013|NY|1 Elizabeth StNew York, NY 10013|Manhattan|US|
Joe’s Ginger|(212) 285-0333|3.0 star rating|restaurant|Chinese|/biz/joes-ginger-new-york-2|Chinatown, Civic Center|10013|NY|25 Pell StNew York, NY 10013|Manhattan|US|
Asia Roma|(212) 385-1133|3.5 star rating|restaurant|KaraokeBarsAsian Fusion|/biz/asia-roma-new-york|Chinatown, Civic Center|10013|NY|40 Mulberry StNew York, NY 10013|Manhattan|US|
Wo Hop City Inc. Restaurant|(212) 566-3841|3.5 star rating|restaurant|Chinese|/biz/wo-hop-city-inc-restaurant-new-york|Chinatown, Civic Center|10013|NY|15 Mott StNew York, NY 10013|Manhattan|US|
New Hon Wong Restaurant|(212) 925-8438|3.5 star rating|restaurant|Chinese|/biz/new-hon-wong-restaurant-new-york-2|Chinatown|10013|NY|244 Canal StNew York, NY 10013|Manhattan|US|
Cafe Hong Kong|(212) 608-5359|3.5 star rating|restaurant|CantoneseCoffee & Tea|/biz/cafe-hong-kong-new-york|Chinatown|10013|NY|51 Bayard StNew York, NY 10013|Manhattan|US|
Ling Kee Beef Jerky|(212) 965-1206|4.5 star rating|restaurant|GroceryChinese|/biz/ling-kee-beef-jerky-new-york|Lower East Side, Chinatown|10002|NY|42 Canal StNew York, NY 10002|Manhattan|US|
Barleycorn|(212) 933-0039|3.5 star rating|restaurant|BarsPizzaAmerican (New)|/biz/barleycorn-new-york|TriBeCa, Civic Center|10007|NY|23 Park PlNew York, NY 10007|Manhattan|US|
Bagel Deluxe & Cafe|(212) 406-2595|4.5 star rating|restaurant|Delis|/biz/bagel-deluxe-and-cafe-new-york|Chinatown|10013|NY|80 Lafayette StNew York, NY 10013|Manhattan|US|
A Taste Of Seafood|(212) 831-5584|3.5 star rating|restaurant|SeafoodSoul Food|/biz/a-taste-of-seafood-new-york-2|East Harlem|10035|NY|59 E 125th StNew York, NY 10035|Manhattan|US|
MoonHouse|(212) 427-6540|3.5 star rating|restaurant|Ethnic FoodChinese|/biz/moonhouse-new-york|East Harlem|10029|NY|1810 3rd AveNew York, NY 10029|Manhattan|US|
Luna Pizza|(212) 385-8118|4.0 star rating|restaurant|PizzaItalian|/biz/luna-pizza-new-york|Chinatown, Civic Center|10038|NY|225 Park RowNew York, NY 10038|Manhattan|US|
Camaradas El Barrio|(212) 348-2703|3.5 star rating|restaurant|BarsLatin AmericanMusic Venues|/biz/camaradas-el-barrio-new-york|East Harlem|10029|NY|2241 1st AveNew York, NY 10029|Manhattan|US|
Hop Kee|(212) 964-8365|4.0 star rating|restaurant|Chinese|/biz/hop-kee-new-york|Chinatown, Civic Center|10013|NY|21 Mott StNew York, NY 10013|Manhattan|US|
Puglia Ristorante|(212) 966-6006|3.5 star rating|restaurant|Italian|/biz/puglia-ristorante-new-york|Little Italy, Chinatown|10013|NY|189 Hester StNew York, NY 10013|Manhattan|US|
Kahlua’s Cafe|(212) 348-0311|4.0 star rating|restaurant|Cafes|/biz/kahluas-cafe-new-york|East Harlem|10029|NY|2117 3rd AveNew York, NY 10029|Manhattan|US|
El Nuevo Caridad Restaurant|(212) 860-8187|3.0 star rating|restaurant|Latin American|/biz/el-nuevo-caridad-restaurant-new-york|East Harlem|10029|NY|2257 2nd AveNew York, NY 10029|Manhattan|US|
Kiss My Slice|(212) 343-7910|4.5 star rating|restaurant|Pizza|/biz/kiss-my-slice-new-york-2|Chinatown|10013|NY|234 Canal StNew York, NY 10013|Manhattan|US|
Makana Hawaiian & Japanese BBQ|(212) 996-3534|3.5 star rating|restaurant|BarbequeJapaneseHawaiian|/biz/makana-hawaiian-and-japanese-bbq-new-york|East Harlem|10029|NY|2245 1st AveNew York, NY 10029|Manhattan|US|
Cafe Lafayette|(212) 533-3000|4.5 star rating|restaurant|DelisBurgers|/biz/cafe-lafayette-new-york|Chinatown|10003|NY|380 Lafayette StreetNew York, NY 10003|Manhattan|US|
El Coqui|(212) 427-3952|4.0 star rating|restaurant|Latin American|/biz/el-coqui-new-york|East Harlem|10029|NY|2000 3rd AveNew York, NY 10029|Manhattan|US|
PrimeOne16 Eatery|(646) 590-2187|3.5 star rating|restaurant|American (New)Sports Bars|/biz/primeone16-eatery-new-york|East Harlem|10029|NY|2257 1st Ave 116th StNew York, NY 10029|Manhattan|US|
Hong Kong Station|(212) 233-0288|3.5 star rating|restaurant|Chinese|/biz/hong-kong-station-new-york-3|Chinatown|10013|NY|45 Bayard StNew York, NY 10013|Manhattan|US|
Pulqueria|(212) 227-3099|3.5 star rating|restaurant|MexicanBars|/biz/pulqueria-new-york|Chinatown, Civic Center|10013|NY|11 Doyers StNew York, NY 10013|Manhattan|US|
Perkins Restaurant & Bakery|(212) 860-4500|3.5 star rating|restaurant|BakeriesAmerican (New)Breakfast & Brunch|/biz/perkins-restaurant-and-bakery-new-york|East Harlem|10035|NY|200 E 125th StNew York, NY 10035|Manhattan|US|
King’s Kitchen|(929) 324-6367|4.0 star rating|restaurant|Chinese|/biz/kings-kitchen-new-york-2|Lower East Side, Chinatown|10002|NY|92 E BroadwayNew York, NY 10002|Manhattan|US|
Blue Spoon Coffee|(212) 619-7230|4.0 star rating|restaurant|Coffee & TeaSandwiches|/biz/blue-spoon-coffee-new-york|Chinatown, TriBeCa, Civic Center|10007|NY|76 Chambers StNew York, NY 10007|Manhattan|US|
XO Kitchen|(212) 965-8645|3.5 star rating|restaurant|Chinese|/biz/xo-kitchen-new-york|Little Italy, Chinatown|10013|NY|148 Hester StNew York, NY 10013|Manhattan|US|
Ten Ren|(212) 349-2286|4.0 star rating|restaurant|Coffee & TeaTaiwanese|/biz/ten-ren-new-york-2|Chinatown|10013|NY|75 Mott StNew York, NY 10013|Manhattan|US|
New Wonton Garden|(212) 966-4033|3.5 star rating|restaurant|Chinese|/biz/new-wonton-garden-new-york-2|Chinatown|10013|NY|56 Mott StNew York, NY 10013|Manhattan|US|
Everest|(212) 406-3653|3.5 star rating|restaurant|DinersBakeriesCoffee & Tea|/biz/everest-new-york-2|Chinatown|10038|NY|22 Chatham SqNew York, NY 10038|Manhattan|US|
Tamale Lady||4.5 star rating|restaurant|Food Stands|/biz/tamale-lady-new-york|East Harlem|10029|NY|3rd Avenue & 116th StNew York, NY 10029|Manhattan|US|
Peking Duck House|(212) 227-1810|3.5 star rating|restaurant|Chinese|/biz/peking-duck-house-new-york|Chinatown, Civic Center|10013|NY|28 Mott StNew York, NY 10013|Manhattan|US|
M Star Cafe|(212) 966-8988|3.5 star rating|restaurant|ChineseBurgers|/biz/m-star-cafe-new-york|Chinatown|10002|NY|19 Division StNew York, NY 10002|Manhattan|US|
Hou Yi Hot Pot|(212) 966-3420|3.5 star rating|restaurant|Hot Pot|/biz/hou-yi-hot-pot-new-york|Lower East Side, Chinatown|10002|NY|92 Hester StNew York, NY 10002|Manhattan|US|
Golden Sand|(929) 273-1718|4.0 star rating|restaurant|Dim SumSeafoodCantonese|/biz/golden-sand-new-york-2|Chinatown|10002|NY|39-41 E BroadwayNew York, NY 10002|Manhattan|US|
Bassanova Ramen|(212) 334-2100|3.5 star rating|restaurant|Ramen|/biz/bassanova-ramen-new-york|Chinatown|10013|NY|76 Mott StNew York, NY 10013|Manhattan|US|
Happy Express Cafe|(212) 965-9898|4.0 star rating|restaurant|CafesCantonese|/biz/happy-express-cafe-new-york-3|Lower East Side, Chinatown|10002|NY|6 Allen StNew York, NY 10002|Manhattan|US|
69 Chinese Restaurant|(212) 227-1173|3.5 star rating|restaurant|Chinese|/biz/69-chinese-restaurant-new-york|Chinatown|10013|NY|69 Bayard StNew York, NY 10013|Manhattan|US|
Dim Sum Go Go|(212) 732-0796|3.5 star rating|restaurant|Dim Sum|/biz/dim-sum-go-go-new-york|Chinatown|10038|NY|5 E BroadwayNew York, NY 10038|Manhattan|US|
Young Xinjiang BBQ Cart||4.0 star rating|restaurant|BarbequeChineseFood Stands|/biz/young-xinjiang-bbq-cart-new-york|Lower East Side, Chinatown|10002|NY|Forsyth St & Division StNew York, NY 10002|Manhattan|US|
Tre Sorelle|(212) 619-1080|3.5 star rating|restaurant|ItalianPizza|/biz/tre-sorelle-manhattan|TriBeCa, Civic Center|10007|NY|61 Reade StManhattan, NY 10007|Manhattan|US|
102 Noodles Town|(212) 274-0696|3.5 star rating|restaurant|Cantonese|/biz/102-noodles-town-new-york|Little Italy, Chinatown|10013|NY|102 Mott StNew York, NY 10013|Manhattan|US|
East Harlem Cafe|(917) 499-0843|3.5 star rating|restaurant|Coffee & TeaCafes|/biz/east-harlem-cafe-new-york-3|East Harlem|10029|NY|1651 Lexington AveNew York, NY 10029|Manhattan|US|
The Garden Gourmet|(212) 722-2009|5.0 star rating|restaurant|Breakfast & BrunchCaterers|/biz/the-garden-gourmet-new-york|East Harlem|10029|NY|2019 1st AveNew York, NY 10029|Manhattan|US|
Sheng Wang|(212) 925-0805|3.5 star rating|restaurant|Chinese|/biz/sheng-wang-new-york|Lower East Side, Chinatown|10002|NY|27 Eldridge StNew York, NY 10002|Manhattan|US|
Maxwell’s Bar & Restaurant|(917) 261-6917|3.5 star rating|restaurant|American (Traditional)Bars|/biz/maxwells-bar-and-restaurant-new-york-2|TriBeCa, Civic Center|10007|NY|59 Reade StNew York, NY 10007|Manhattan|US|
Armonie|(212) 722-6400|3.5 star rating|restaurant|PizzaItalian|/biz/armonie-new-york|East Harlem|10035|NY|1649 Park AveNew York, NY 10035|Manhattan|US|
Maoz Vegetarian||4.5 star rating|restaurant|Vegetarian|/biz/maoz-vegetarian-manhattan-8|East Harlem|10029|NY|5th Ave and 106th StManhattan, NY 10029|Manhattan|US|
Wo Hop|(212) 962-8617|3.5 star rating|restaurant|Chinese|/biz/wo-hop-new-york|Chinatown, Civic Center|10013|NY|17 Mott StNew York, NY 10013|Manhattan|US|
Mei Li Wah Bakery|(212) 966-7866|3.5 star rating|restaurant|BakeriesDim Sum|/biz/mei-li-wah-bakery-new-york|Chinatown|10013|NY|64 Bayard StNew York, NY 10013|Manhattan|US|
The Leadbelly|(646) 596-9142|3.5 star rating|restaurant|SeafoodJazz & BluesCocktail Bars|/biz/the-leadbelly-new-york|Lower East Side, Chinatown|10002|NY|14B Orchard StNew York, NY 10002|Manhattan|US|
Famous Sichuan|(212) 233-3888|3.5 star rating|restaurant|Szechuan|/biz/famous-sichuan-new-york|Chinatown, Civic Center|10013|NY|10 Pell StNew York, NY 10013|Manhattan|US|
Pure Food|(212) 996-7500|4.0 star rating|restaurant|VeganJuice Bars & SmoothiesFruits & Veggies|/biz/pure-food-new-york|East Harlem|10029|NY|1396 Madison AveNew York, NY 10029|Manhattan|US|
El Paso Restaurante Mexicano|(212) 831-9831|3.5 star rating|restaurant|Mexican|/biz/el-paso-restaurante-mexicano-new-york-5|East Harlem|10029|NY|1643 Lexington AveNew York, NY 10029|Manhattan|US|
Holy Mole Tamale!||4.5 star rating|restaurant|Food StandsMexican|/biz/holy-mole-tamale-new-york|East Harlem|10029|NY|133 E 110th StNew York, NY 10029|Manhattan|US|
Thái Son|(212) 732-2822|3.5 star rating|restaurant|Vietnamese|/biz/th%C3%A1i-son-new-york-3|Chinatown|10013|NY|89 Baxter StNew York, NY 10013|Manhattan|US|
El Aguila|(212) 426-2221|3.5 star rating|restaurant|Mexican|/biz/el-aguila-new-york-2|East Harlem|10029|NY|1634 Lexington AveNew York, NY 10029|Manhattan|US|
Cutting Board|(212) 528-0188|3.0 star rating|restaurant|American (New)JapaneseItalian|/biz/cutting-board-new-york|Chinatown|10013|NY|53 Bayard StNew York, NY 10013|Manhattan|US|
Island Salad|(212) 860-3000|4.0 star rating|restaurant|SandwichesSalad|/biz/island-salad-new-york|East Harlem|10035|NY|22 E 125th StNew York, NY 10035|Manhattan|US|
Nom Wah Tea Parlor|(212) 962-6047|3.5 star rating|restaurant|Coffee & TeaDim Sum|/biz/nom-wah-tea-parlor-new-york|Chinatown, Civic Center|10013|NY|13 Doyers StNew York, NY 10013|Manhattan|US|
La Corsa|(212) 860-1133|4.0 star rating|restaurant|PizzaItalian|/biz/la-corsa-new-york|East Harlem|10029|NY|123 E 110th StNew York, NY 10029|Manhattan|US|
Kaede Japanese Restaurant|(212) 766-8686|4.0 star rating|restaurant|Japanese|/biz/kaede-japanese-restaurant-new-york-2|TriBeCa, Civic Center|10007|NY|90 Chambers StNew York, NY 10007|Manhattan|US|
Aux Epices|(212) 274-8585|4.0 star rating|restaurant|FrenchMalaysianAsian Fusion|/biz/aux-epices-new-york|Little Italy, Chinatown|10013|NY|121 Baxter StNew York, NY 10013|Manhattan|US|
Shanghai Asian Cuisine|(212) 964-5640|4.0 star rating|restaurant|Shanghainese|/biz/shanghai-asian-cuisine-new-york-2|Chinatown|10013|NY|14A Elizabeth StNew York, NY 10013|Manhattan|US|
By Suzette French Crepes|(212) 321-2626|4.0 star rating|restaurant|CreperiesFrench|/biz/by-suzette-french-crepes-new-york-3|TriBeCa, Civic Center|10007|NY|78 Chambers StNew York, NY 10007|Manhattan|US|
Patsy’s Pizzeria|(212) 534-9783|4.0 star rating|restaurant|PizzaItalian|/biz/patsys-pizzeria-new-york-7|East Harlem|10035|NY|2287 1st AveNew York, NY 10035|Manhattan|US|
Charlie’s Place|(212) 410-0277|4.0 star rating|restaurant|Sushi BarsJapanese|/biz/charlies-place-new-york|East Harlem|10035|NY|1960 Madison AveNew York, NY 10035|Manhattan|US|
Ricardo Ocean Grill|(212) 289-5858|4.0 star rating|restaurant|SeafoodLatin American|/biz/ricardo-ocean-grill-new-york|East Harlem|10035|NY|2312 2nd AveNew York, NY 10035|Manhattan|US|
Delimarie|(212) 349-6902|4.0 star rating|restaurant|DelisSouthernBreakfast & Brunch|/biz/delimarie-manhattan|TriBeCa, Civic Center|10007|NY|106 Duane StManhattan, NY 10007|Manhattan|US|
Cha Chan Tang|(212) 577-2888|3.5 star rating|restaurant|ChineseTea Rooms|/biz/cha-chan-tang-new-york|Chinatown, Civic Center|10013|NY|45 Mott StNew York, NY 10013|Manhattan|US|
Ping’s Dried Beef|(212) 732-7645|4.5 star rating|restaurant|Ethnic FoodChinese|/biz/pings-dried-beef-new-york|Chinatown, Civic Center|10013|NY|58 Mulberry StNew York, NY 10013|Manhattan|US|
Takahachi Bakery|(212) 791-5550|4.0 star rating|restaurant|BakeriesJapaneseFruits & Veggies|/biz/takahachi-bakery-new-york|TriBeCa, Civic Center|10007|NY|25 Murray StNew York, NY 10007|Manhattan|US|
Polash|(212) 410-0276|4.0 star rating|restaurant|IndianPakistani|/biz/polash-new-york|East Harlem|10035|NY|2179 3rd AveNew York, NY 10035|Manhattan|US|
Falafel Express|(929) 273-2382|4.0 star rating|restaurant|Falafel|/biz/falafel-express-new-york|East Harlem|10029|NY|1406 Madison AveNew York, NY 10029|Manhattan|US|
La Tropezienne Bakery|(212) 860-5324|4.5 star rating|restaurant|BakeriesFrench|/biz/la-tropezienne-bakery-new-york|East Harlem|10029|NY|2131 1st AveNew York, NY 10029|Manhattan|US|
